Ardn_time[ms],ADC[0-1023],SiPM[mV],Deadtime[ms],"Temp[C],",Time,Latitude,Longitude,Altitude,Speed,Course,Velocity Down,Pressure,GPS Fix,time_since_on,bme680.temperature,bme680.pressure,bme680.altitude,bme680.relative_humidity,mag_x, mag_y, mag_z
139893,60,17.43,3688,6.72,1689943388,43.2923,-97.0291,4405.98,25.4002,126.023,-4.962,59.74,3,3903,20.4579,603.522,4162.42,15.2875,-29.2897,55.6562,12.9202
140006,192,32.67,3705,6.72,1689943394,43.2919,-97.0284,4435.05,26.5957,127.989,-4.855,59.55,3,3909,20.423,601.295,4190.66,15.3104,-34.2736,55.9485,7.5855
140763,152,26.78,3722,6.83,1689943400,43.2914,-97.0276,4464.11,27.2682,128.851,-4.859,59.32,3,3915,20.3841,599.063,4219.05,15.3135,-37.5329,56.0216,2.17773
140939,63,17.91,3743,6.72,1689943406,43.2909,-97.0267,4493.12,27.7542,129.27,-4.793,59.1,3,3921,20.3435,596.847,4247.35,15.3019,-35.9982,56.8109,-6.72318
141804,307,54.48,3760,6.72,1689943412,43.2904,-97.0259,4521.94,28.1702,130.868,-4.775,58.88,3,3927,20.3021,594.65,4275.45,15.3147,-34.4051,56.0947,-13.0225
142668,159,27.66,3781,6.72,1689943418,43.2899,-97.0251,4550.63,27.6842,132.007,-4.781,58.68,3,3933,20.2593,592.456,4303.63,15.2687,-29.392,56.0508,-16.9249
143335,344,64.67,3798,6.72,1689943424,43.2894,-97.0244,4579.57,27.6492,132.823,-4.843,58.45,3,3939,20.2179,590.293,4331.47,15.218,-22.0549,55.2762,-20.1403
145575,54,16.41,3815,6.72,1689943430,43.2889,-97.0236,4608.34,28.0652,134.66,-4.775,58.28,3,3945,20.18,588.129,4359.42,15.1284,-15.2733,54.107,-19.4095
148838,252,43.42,3835,6.72,1689943436,43.2883,-97.0229,4637.37,27.7698,135.471,-4.862,58.08,3,3951,20.1486,585.973,4387.35,15.0635,-10.6402,53.1277,-18.8687
149876,216,36.85,3859,6.72,1689943442,43.2878,-97.0221,4666.41,27.7775,135.672,-4.906,57.85,3,3957,20.1195,583.829,4415.2,14.9062,-4.73546,52.5431,-14.6156
150250,300,52.79,3876,6.72,1689943448,43.2872,-97.0214,4695.5,27.5793,136.379,-4.855,57.63,3,3963,20.0933,581.678,4443.21,14.7298,-1.06694,51.9,-7.19088
150673,113,23.02,3897,6.83,1689943454,43.2867,-97.0207,4724.86,27.8378,136.989,-4.91,57.43,3,3969,20.0724,579.548,4471.05,14.6413,0.0584624,52.2216,-1.56387
151567,131,24.54,3993,6.72,1689943460,43.2861,-97.0199,4754.22,28.2188,138.289,-4.864,57.21,3,3975,20.0855,577.421,4498.94,14.5059,-1.03771,52.1485,2.73312
152220,323,58.48,4011,6.83,1689943466,43.2855,-97.0192,4783.38,27.2255,139.121,-4.826,56.97,3,3981,20.1185,575.288,4526.99,14.3085,-4.03391,53.1131,7.00088
152487,83,20.46,4035,6.72,1689943472,43.2849,-97.0186,4812.37,27.3868,140.637,-4.844,56.79,3,3987,20.1405,573.177,4554.81,14.1158,-5.01315,51.8854,11.7802
152548,327,59.28,4052,6.72,1689943478,43.2843,-97.0179,4840.96,26.5276,139.266,-4.872,56.6,3,3993,20.147,571.069,4582.7,13.8021,-11.5317,53.3177,13.7825
153192,211,35.96,4069,6.93,1689943484,43.2838,-97.0172,4869.49,25.2564,138.31,-4.774,56.39,3,3999,20.1404,568.978,4610.44,13.5081,-11.9263,52.6016,16.1649
154739,199,33.86,4086,6.72,1689943490,43.2833,-97.0166,4898.06,24.1251,136.235,-4.77,56.17,3,4005,20.1245,566.888,4638.24,13.2577,-14.3525,53.157,16.1795
155020,83,20.46,4103,6.83,1689943496,43.2828,-97.016,4926.13,24.4633,136.266,-4.736,55.97,3,4011,20.1025,564.823,4665.79,13.0507,-16.3549,53.23,16.8226
155454,163,28.2,4120,6.83,1689943502,43.2823,-97.0153,4953.74,24.059,133.43,-4.604,55.77,3,4017,20.0728,562.771,4693.26,12.7914,-15.6387,53.1862,16.3841
157858,96,21.67,4142,6.83,1689943508,43.2819,-97.0147,4981.11,24.0745,133.346,-4.65,55.58,3,4023,20.0384,560.735,4720.59,12.5659,-14.791,53.5077,16.3695
158650,54,16.41,4159,6.83,1689943514,43.2814,-97.014,5008.61,25.0931,132.258,-4.574,55.38,3,4029,19.9999,558.719,4747.72,12.3883,-17.4218,53.3616,16.7203
160886,231,39.55,4176,6.83,1689943520,43.2809,-97.0133,5036.33,24.6713,132.191,-4.569,55.19,3,4035,19.9593,556.715,4774.78,12.1635,-22.3619,53.7708,16.121
161260,344,64.67,4193,6.83,1689943526,43.2805,-97.0126,5064.22,23.8257,130.455,-4.666,54.99,3,4041,19.9183,554.723,4801.76,11.9203,-18.9564,53.5954,17.1003
164344,88,20.96,4210,6.93,1689943532,43.2801,-97.0119,5092.11,23.0832,127.711,-4.612,54.79,3,4047,19.8757,552.742,4828.66,11.6918,-13.5925,53.8585,14.4694
164682,255,43.96,4227,6.93,1689943538,43.2797,-97.0112,5119.68,22.5428,129.183,-4.64,54.57,3,4053,19.8333,550.778,4855.41,11.3509,-8.56475,53.0254,12.2771
165361,444,109.09,4244,6.83,1689943544,43.2793,-97.0105,5147.56,23.5788,129.957,-4.611,54.4,3,4059,19.7898,548.816,4882.2,10.9455,-7.04472,52.28,11.4002
165822,255,43.96,4269,6.93,1689943550,43.2788,-97.0098,5176.21,25.2,130.214,-4.782,54.18,3,4065,19.7421,546.853,4909.09,10.4437,-6.50394,52.8793,12.014
166021,268,46.26,4366,6.93,1689943556,43.2784,-97.0091,5204.97,25.6821,130.422,-4.797,54.02,3,4071,19.6958,544.891,4936.04,9.93074,-4.16545,52.5723,10.1432
166272,152,26.78,4384,6.83,1689943562,43.2779,-97.0083,5233.88,27.6026,130.632,-4.756,53.79,3,4077,19.6493,542.93,4963.07,9.50823,-5.32008,52.6016,12.3356
166605,143,25.74,4401,6.93,1689943568,43.2774,-97.0075,5262.28,26.724,127.27,-4.682,53.59,3,4083,19.6027,540.968,4990.18,9.09223,-6.59164,52.9816,11.7656
168456,295,51.75,4418,6.83,1689943574,43.277,-97.0067,5290.59,27.7523,126.982,-4.683,53.39,3,4089,19.5568,539.017,5017.22,8.78347,-9.50014,53.6831,13.8994
170784,172,29.49,4442,7.04,1689943580,43.2765,-97.0059,5319.06,27.2313,125.394,-4.719,53.21,3,4095,19.5103,537.068,5044.31,8.48489,-14.6156,53.727,15.4487
171280,344,64.67,4459,6.93,1689943586,43.2761,-97.005,5346.83,27.7212,125.496,-4.657,53.01,3,4101,19.4655,535.118,5071.5,8.283,-17.6995,54.107,16.4864
174840,216,36.85,4476,6.93,1689943592,43.2756,-97.0041,5373.93,28.9127,123.743,-3.967,52.83,3,4107,19.4194,533.196,5098.36,8.05885,-25.855,55.0862,15.7995
179048,127,24.18,4497,7.04,1689943598,43.2752,-97.0032,5402.43,28.7145,124.733,-4.717,52.62,3,4113,19.3734,531.27,5125.38,7.82619,-27.5504,55.7439,14.2064
180936,96,21.67,4514,7.04,1689943604,43.2747,-97.0023,5430.67,28.8039,122.562,-4.612,52.45,3,4119,19.3261,529.364,5152.18,7.62581,-29.0997,56.1239,12.9056
182590,192,32.67,4531,7.04,1689943610,43.2743,-97.0014,5458.12,29.8438,121.813,-4.641,52.25,3,4125,19.2821,527.461,5179.03,7.4937,-28.2227,55.4955,14.1333
182981,147,26.19,4555,6.93,1689943616,43.2738,-97.0004,5486.29,30.324,119.784,-4.58,52.06,3,4131,19.2378,525.574,5205.71,7.37082,-27.872,55.4516,13.9433
183547,79,20.03,4572,7.04,1689943622,43.2734,-96.9994,5514.43,30.806,118.894,-4.652,51.91,3,4137,19.1933,523.678,5232.61,7.24813,-24.2911,55.1008,15.3318
184086,590,200.72,4678,6.93,1689943628,43.273,-96.9984,5541.71,29.8438,116.358,-4.454,51.7,3,4143,19.1509,521.797,5259.37,7.13017,-24.4519,55.0424,13.6364
185358,79,20.03,4695,7.04,1689943634,43.2727,-96.9973,5570.9,30.2559,116.994,-4.786,51.53,3,4149,19.1071,519.905,5286.37,7.03932,-22.8588,54.7939,16.3549
185754,206,35.07,4712,7.04,1689943640,43.2723,-96.9963,5600.3,30.3628,117.295,-4.828,51.32,3,4155,19.062,518.014,5313.43,6.89471,-20.0234,53.9462,16.7495
185876,143,25.74,4741,7.04,1689943646,43.2719,-96.9953,5629.3,30.1043,117.049,-4.809,51.14,3,4161,19.0154,516.104,5340.85,6.7772,-23.2827,54.5454,15.4633
187576,96,21.67,4836,7.04,1689943652,43.2715,-96.9943,5658.74,30.114,117.379,-4.84,50.94,3,4167,18.9708,514.196,5368.33,6.73149,-23.3119,55.2908,15.0248
187612,166,28.62,4853,7.04,1689943658,43.2711,-96.9933,5688.14,30.0829,117.573,-4.867,50.74,3,4173,18.9273,512.297,5395.76,6.69926,-22.9757,55.0132,16.2379
187748,271,46.93,4870,7.04,1689943664,43.2708,-96.9922,5717.36,30.151,118.032,-4.798,50.55,3,4179,18.8853,510.406,5423.14,6.67603,-24.6273,55.3055,14.2648
191325,153,26.9,4888,7.04,1689943670,43.2704,-96.9912,5747.01,30.1704,117.857,-4.86,50.4,3,4185,18.8427,508.507,5450.74,6.61257,-28.2958,55.5539,13.0371
192275,56,16.76,4905,7.04,1689943676,43.27,-96.9902,5776.14,30.2773,118.106,-4.818,50.21,3,4191,18.7995,506.618,5478.26,6.58041,-27.7404,55.2031,12.1602
192521,51,15.86,4929,7.04,1689943682,43.2696,-96.9892,5805.19,30.2093,118.389,-4.832,50.01,3,4197,18.7566,504.722,5505.97,6.54828,-29.0412,55.6416,12.8763
196877,225,38.48,4946,7.04,1689943688,43.2692,-96.9882,5834.01,30.2326,117.866,-4.853,49.83,3,4203,18.7134,502.823,5533.81,6.48494,-29.7574,56.2116,11.9848
197698,71,19.06,4963,7.04,1689943694,43.2688,-96.9872,5863.22,30.3395,117.512,-4.962,49.65,3,4209,18.6689,500.928,5561.67,6.43945,-30.1812,56.0216,12.7594
198049,231,39.55,4980,7.04,1689943700,43.2684,-96.9862,5893,30.0518,117.968,-4.954,49.46,3,4215,18.6261,499.018,5589.85,6.41631,-26.7027,55.3785,13.5925
199910,131,24.54,4997,7.04,1689943706,43.268,-96.9852,5923.15,29.8516,117.492,-4.985,49.26,3,4221,18.5851,497.12,5617.93,6.4155,-29.8305,55.6709,12.9348
200222,287,50.23,5015,7.04,1689943712,43.2676,-96.9842,5952.89,29.7777,116.115,-4.945,49.05,3,4227,18.545,495.207,5646.32,6.4147,-32.0959,55.5977,12.0286
203068,368,72.93,5037,7.04,1689943718,43.2673,-96.9832,5982.63,29.2432,114.877,-5.01,48.84,3,4233,18.5052,493.313,5674.52,6.39609,-31.1605,55.9193,11.4733
203202,135,24.92,5054,7.04,1689943724,43.2669,-96.9821,6012.28,28.5862,114.128,-5.01,48.66,3,4239,18.4657,491.402,5703.06,6.35524,-30.6635,56.0362,10.6402
205235,422,97.97,5072,7.04,1689943730,43.2666,-96.9811,6041.9,29.146,114.857,-5.043,48.47,3,4245,18.4247,489.508,5731.43,6.29659,-30.9705,56.2262,12.3063
205337,176,30.09,5089,7.04,1689943736,43.2663,-96.9801,6071.69,29.3112,114.807,-4.899,48.28,3,4251,18.3831,487.604,5760.05,6.24243,-31.2335,56.577,11.5463
206142,118,23.42,5106,7.04,1689943742,43.2659,-96.9791,6101.52,29.5484,114.232,-4.979,48.1,3,4257,18.3415,485.703,5788.72,6.1972,-29.9912,56.4016,11.4148
207172,60,17.43,5127,7.04,1689943748,43.2656,-96.9781,6131.98,29.6689,115.145,-5.04,47.87,3,4263,18.298,483.809,5817.36,6.12534,-30.9705,56.2993,12.584
207872,199,33.86,5231,7.04,1689943754,43.2652,-96.9771,6162.18,29.1635,115.184,-5.031,47.68,3,4269,18.2554,481.912,5846.15,6.0846,-30.7659,55.817,13.0517
208219,135,24.92,5248,7.04,1689943760,43.2649,-96.9761,6192.19,29.4045,113.268,-5,47.5,3,4275,18.215,480.018,5874.97,6.07497,-30.4005,56.5916,11.2686
209860,79,20.03,5265,7.04,1689943766,43.2646,-96.975,6222.3,29.5892,112.733,-5.06,47.3,3,4281,18.1761,478.135,5903.72,6.07866,-34.3759,56.2116,10.8886
211535,118,23.42,5282,7.04,1689943772,43.2643,-96.974,6251.7,29.3365,111.159,-4.918,47.11,3,4287,18.1374,476.263,5932.41,6.04248,-31.2335,56.1385,11.9848
211567,224,38.29,5304,7.04,1689943778,43.264,-96.973,6281.6,29.5251,109.628,-5.053,46.93,3,4293,18.0966,474.389,5961.2,6.00184,-26.615,55.6562,13.8264
211771,102,22.15,5329,7.04,1689943784,43.2637,-96.9719,6312.24,29.7428,109.071,-5.08,46.73,3,4299,18.054,472.51,5990.17,5.93465,-27.3896,55.1301,14.4548
212296,222,37.96,5346,7.04,1689943790,43.2635,-96.9708,6342.99,30.0091,107.606,-5.039,46.59,3,4305,18.0118,470.616,6019.46,5.88522,-25.5481,55.2178,14.9518
214332,280,48.67,5363,7.04,1689943796,43.2632,-96.9697,6373.99,30.3609,106.667,-5.083,46.41,3,4311,17.9698,468.744,6048.51,5.85793,-27.5358,55.1739,15.5949
215437,71,19.06,5381,7.04,1689943802,43.263,-96.9686,6404.64,30.4017,105.656,-5.079,46.21,3,4317,17.9278,466.871,6077.66,5.83065,-27.0096,55.3931,14.9664
216281,230,39.39,5398,7.04,1689943808,43.2627,-96.9675,6435.32,30.1879,105.81,-5.128,46.04,3,4323,17.8862,465.005,6106.81,5.80781,-24.5688,55.3639,14.7033
217533,255,43.96,5415,7.04,1689943814,43.2625,-96.9664,6465.74,30.4367,104.96,-5.116,45.85,3,4329,17.8452,463.13,6136.18,5.76733,-23.7504,55.6709,15.1418
217680,52,16.04,5432,7.04,1689943820,43.2623,-96.9653,6496.44,30.2695,105.583,-5.141,45.66,3,4335,17.8046,461.261,6165.55,5.72689,-23.8088,55.7001,15.3902
220624,131,24.54,5456,7.04,1689943826,43.2621,-96.9642,6528.15,31.0549,107.451,-5.276,45.46,3,4341,17.7601,459.383,6195.18,5.65995,-26.1473,55.9485,13.4464
221775,241,41.39,5474,7.04,1689943832,43.2618,-96.9631,6560.08,31.7585,109.433,-5.244,45.29,3,4347,17.713,457.51,6224.8,5.57544,-31.3797,56.9716,11.2832
224674,184,31.36,5492,7.04,1689943838,43.2615,-96.9619,6591.43,31.9801,110.839,-5.337,45.11,3,4353,17.6632,455.626,6254.73,5.49097,-35.5598,56.6208,7.70243
225127,124,23.92,5513,7.04,1689943844,43.2612,-96.9608,6623.44,33.6207,110.52,-5.43,44.9,3,4359,17.6134,453.734,6284.87,5.42418,-38.7752,56.4162,3.14235
226415,182,31.03,5610,7.04,1689943850,43.2608,-96.9596,6655.75,32.9384,109.363,-5.372,44.7,3,4365,17.5671,451.824,6315.39,5.40144,-37.8837,57.1763,2.66004
226910,412,92.93,5634,7.04,1689943856,43.2606,-96.9584,6687.62,33.6071,106.814,-5.295,44.52,3,4371,17.5228,449.929,6345.78,5.34362,-36.9044,57.3516,2.70389
227126,161,27.93,5651,7.04,1689943862,43.2603,-96.9572,6719.7,33.7724,107.386,-5.398,44.32,3,4377,17.4759,448.018,6376.55,5.25073,-37.1236,57.2493,2.03157
227984,111,22.86,5668,7.04,1689943868,43.26,-96.9559,6752.13,33.4594,106.877,-5.46,44.17,3,4383,17.4292,446.116,6407.26,5.16235,-37.4013,57.6293,0.23385
229111,262,45.24,5685,7.04,1689943874,43.2597,-96.9547,6784.83,33.5663,106.513,-5.519,43.99,3,4389,17.3841,444.208,6438.17,5.10472,-38.3075,57.4247,-0.277696
231555,92,21.32,5703,7.04,1689943880,43.2595,-96.9535,6817.56,33.403,106.486,-5.459,43.77,3,4395,17.3386,442.295,6469.28,5.08213,-37.8544,57.2639,-4.80853
231851,79,20.03,5720,7.04,1689943886,43.2592,-96.9521,6856.11,33.3758,106.58,-5.538,43.55,3,4401,17.2933,440.368,6500.73,5.05955,-37.8252,57.3516,-6.47471
235757,79,20.03,5742,7.04,1689943892,43.2589,-96.9509,6889.26,32.9929,106.196,-5.606,43.35,3,4407,17.2482,438.44,6532.3,5.04136,-36.2467,57.4978,-8.94475
235779,316,56.81,5759,7.04,1689943898,43.2587,-96.9496,6922.62,33.1775,105.164,-5.572,43.18,3,4413,17.2036,436.517,6563.9,5.03192,-34.5074,57.4101,-8.55013
235898,115,23.18,5776,7.04,1689943904,43.2584,-96.9484,6955.85,33.5177,104.886,-5.602,42.99,3,4419,17.1597,434.588,6595.73,5.02687,-37.5475,57.3809,-10.114
236174,56,16.76,5793,7.04,1689943910,43.2582,-96.9472,6989.27,32.987,105.06,-5.558,42.79,3,4425,17.1169,432.662,6627.62,5.0131,-35.4575,57.6147,-9.67553
236563,159,27.66,5810,7.04,1689943916,43.2579,-96.946,7022.24,33.0551,105.196,-5.533,42.6,3,4431,17.0759,430.739,6659.55,4.98626,-35.1944,57.9216,-11.5171
237267,248,42.69,5827,7.04,1689943922,43.2577,-96.9448,7055.1,33.2378,105.115,-5.542,42.39,3,4437,17.0343,428.821,6691.54,4.97689,-34.5951,57.6001,-13.1248
237787,355,68.3,5844,7.04,1689943928,43.2574,-96.9435,7088.34,33.4225,104.878,-5.659,42.19,3,4443,16.9933,426.904,6723.61,4.96316,-35.1359,56.6939,-12.7887
238623,102,22.15,5865,7.04,1689943934,43.2572,-96.9423,7121.78,33.5916,104.029,-5.605,42,3,4449,16.9515,424.988,6755.79,4.96251,-34.069,56.8547,-13.7533
240292,71,19.06,5886,7.04,1689943940,43.257,-96.9411,7155.08,33.403,103.216,-5.539,41.84,3,4455,16.9097,423.072,6788.09,4.95315,-32.6805,57.2785,-16.2672
240648,127,24.18,5983,7.04,1689943946,43.2568,-96.9398,7188.53,33.4594,101.422,-5.566,41.65,3,4461,16.8667,421.166,6820.32,4.93505,-31.4236,56.8401,-15.8141
240799,56,16.76,6000,7.04,1689943952,43.2566,-96.9386,7221.97,32.9171,101.054,-5.527,41.42,3,4467,16.822,419.281,6852.34,4.93436,-27.3896,55.5393,-19.5265
241334,127,24.18,6030,7.04,1689943958,43.2565,-96.9374,7255.11,32.5341,99.7858,-5.484,41.27,3,4473,16.778,417.398,6884.41,4.91626,-27.375,56.2262,-18.898
243057,384,80.08,6048,7.04,1689943964,43.2563,-96.9362,7288.02,32.5302,99.1507,-5.505,41.09,3,4479,16.7339,415.528,6916.4,4.91123,-24.8173,55.4662,-20.5495
245507,152,26.78,6065,7.04,1689943970,43.2562,-96.9349,7321.2,32.6488,99.6843,-5.529,40.91,3,4485,16.6913,413.656,6948.54,4.90622,-23.2388,55.5393,-20.5788
246086,78,19.92,6082,7.04,1689943976,43.256,-96.9337,7354.46,33.2728,99.7548,-5.48,40.73,3,4491,16.6499,411.803,6980.45,4.90123,-22.6542,55.5539,-20.7688
247386,96,21.67,6099,7.04,1689943982,43.2558,-96.9324,7387.77,33.9862,100.316,-5.621,40.57,3,4497,16.6089,409.957,7012.39,4.87448,-21.8942,56.0801,-20.6665
248928,134,24.82,6116,7.04,1689943988,43.2557,-96.9312,7421.34,34.7462,101.172,-5.522,40.39,3,4503,16.5677,408.095,7044.7,4.82598,-22.0988,55.8755,-19.8772
248951,97,21.75,6134,7.04,1689943994,43.2555,-96.9299,7454.51,33.9998,101.441,-5.501,40.18,3,4509,16.5257,406.249,7076.84,4.78186,-20.8711,55.5831,-19.5411
250727,358,69.1,6155,7.04,1689944000,43.2553,-96.9286,7487.1,34.7501,101.987,-5.349,40,3,4515,16.4833,404.414,7108.92,4.73342,-20.1549,56.1824,-19.7311
251096,56,16.76,6261,7.04,1689944006,43.2551,-96.9273,7519.7,35.3566,102.906,-5.447,39.8,3,4521,16.44,402.587,7140.99,4.685,-19.848,56.0947,-18.9126
251355,112,22.94,6278,7.04,1689944012,43.2549,-96.926,7551.55,35.7706,101.971,-5.199,39.65,3,4527,16.3982,400.789,7172.65,4.654,-22.5227,56.7232,-18.4595
251491,88,20.96,6295,7.04,1689944018,43.2546,-96.9247,7582.68,35.2419,103.988,-4.941,39.49,3,4533,16.3585,399.025,7203.83,4.61872,-22.128,55.7439,-21.2949
254449,137,25.12,6312,7.04,1689944024,43.2544,-96.9233,7613.38,36.4529,104.87,-5.224,39.35,3,4539,16.3177,397.284,7234.71,4.60946,-19.848,56.7085,-18.7664
254633,271,46.93,6329,7.26,1689944030,43.2542,-96.922,7644.76,36.1555,104.159,-5.439,39.16,3,4545,16.281,395.538,7265.79,4.58292,-19.9795,56.2262,-19.2341
254848,172,29.49,6356,7.04,1689944036,43.2539,-96.9207,7677.79,35.9164,104.954,-5.614,38.97,3,4551,16.2443,393.79,7297.01,4.5824,-24.7442,56.0362,-19.7749
255046,78,19.92,6453,7.04,1689944042,43.2536,-96.9194,7711.42,36.2352,105.994,-5.474,38.79,3,4557,16.2083,392.035,7328.48,4.57322,-26.0304,56.4162,-19.7603
255954,263,45.37,6470,7.04,1689944048,43.2534,-96.9181,7744.4,35.1544,106.748,-5.486,38.63,3,4563,16.1702,390.275,7360.16,4.53369,-25.0511,56.5916,-20.6226
257797,112,22.94,6488,7.04,1689944054,43.2531,-96.9168,7777.15,34.34,107.577,-5.413,38.47,3,4569,16.1314,388.525,7391.76,4.4682,-23.648,56.0655,-19.4241
257964,198,33.69,6505,7.04,1689944060,43.2528,-96.9156,7809.99,32.9579,108.861,-5.435,38.29,3,4575,16.0903,386.778,7423.43,4.38545,-24.6565,57.3224,-18.9857
258139,287,50.23,6529,7.04,1689944066,43.2525,-96.9144,7842.83,32.2698,111.663,-5.468,38.13,3,4581,16.0472,385.034,7455.15,4.28982,-22.2011,56.0362,-20.1549
259809,220,37.58,6546,7.04,1689944072,43.2521,-96.9133,7875.48,32.3456,113.222,-5.413,37.96,3,4587,16.0038,383.303,7486.76,4.20295,-25.4458,56.7085,-19.8918
260485,224,38.29,6563,7.04,1689944078,43.2518,-96.9122,7907.92,31.5155,113.485,-5.51,37.77,3,4593,15.9607,381.576,7518.41,4.1248,-27.2581,56.7232,-20.2865
261480,188,32.01,6580,7.26,1689944084,43.2514,-96.9111,7940.29,31.5253,114.32,-5.39,37.61,3,4599,15.9187,379.862,7549.93,4.07689,-26.7173,56.5332,-20.228
261560,188,32.01,6597,7.04,1689944090,43.2511,-96.91,7972.56,31.1015,114.209,-5.32,37.45,3,4605,15.8759,378.16,7581.35,4.0118,-25.6358,56.4455,-20.5203
261676,463,119.23,6614,7.04,1689944096,43.2507,-96.9089,8004.44,31.7488,113.818,-5.34,37.28,3,4611,15.8333,376.466,7612.73,3.97688,-26.0742,57.0593,-19.1903
263807,327,59.28,6636,7.04,1689944102,43.2504,-96.9078,8036.44,32.3592,114.6,-5.305,37.11,3,4617,15.7907,374.785,7643.99,3.92478,-31.6574,57.4686,-17.4072
264251,199,33.86,6653,7.04,1689944108,43.25,-96.9067,8068.31,32.4194,114.47,-5.351,36.96,3,4623,15.7462,373.107,7675.3,3.87271,-30.8389,57.7316,-17.6703
265882,579,187.32,6670,7.04,1689944114,43.2496,-96.9055,8100.13,32.8704,114.439,-5.283,36.76,3,4629,15.7011,371.457,7706.2,3.82926,-32.3443,57.9509,-15.4925
266112,127,24.18,6687,7.26,1689944120,43.2492,-96.9044,8131.47,34.4702,114.641,-5.155,36.62,3,4635,15.6556,369.798,7737.39,3.78584,-33.9813,57.3809,-16.8079
266221,81,20.25,6704,7.04,1689944126,43.2488,-96.9032,8162.41,35.3741,114.756,-5.117,36.44,3,4641,15.6114,368.157,7768.34,3.7596,-36.7729,58.7109,-9.28091
266429,163,28.2,6725,7.04,1689944132,43.2484,-96.9019,8193.92,36.6279,113.799,-5.062,36.29,3,4647,15.5679,366.523,7799.26,3.75053,-38.7752,58.1409,-2.13388
267785,415,95,6833,7.04,1689944138,43.248,-96.9006,8225.25,37.2188,112.253,-5.275,36.11,3,4653,15.5228,364.913,7829.86,3.72002,-37.7375,57.7024,5.61239
268111,135,24.92,6850,7.26,1689944144,43.2476,-96.8993,8257.5,37.4307,111.925,-5.301,36,3,4659,15.4784,363.3,7860.62,3.69383,-36.3783,57.4978,6.1824
268687,131,24.54,6867,7.26,1689944150,43.2472,-96.898,8289.67,37.279,112.01,-5.265,35.81,3,4665,15.4294,361.698,7891.29,3.63337,-34.7998,57.6147,7.89243
269398,238,40.82,6885,7.04,1689944156,43.2468,-96.8967,8321.5,36.9078,112.069,-5.222,35.65,3,4671,15.38,360.105,7921.86,3.56443,-36.6413,57.8778,5.72932
269850,111,22.86,6902,7.26,1689944162,43.2464,-96.8954,8353.01,37.1138,113.354,-5.294,35.5,3,4677,15.3277,358.513,7952.57,3.5126,-39.6375,57.9947,1.56387
270177,304,53.73,6926,7.47,1689944168,43.246,-96.8941,8383.72,37.66,112.929,-5.095,35.36,3,4683,15.2745,356.934,7983.11,3.4395,-37.8398,58.6963,-6.60625
270803,302,53.3,6943,7.26,1689944174,43.2456,-96.8928,8414.22,37.6756,112.33,-5.177,35.19,3,4689,15.2216,355.365,8013.56,3.3963,-36.2175,58.1847,-10.7863
271579,206,35.07,6960,7.26,1689944180,43.2452,-96.8915,8444.66,37.5706,111.951,-5.185,35.05,3,4695,15.1679,353.812,8043.83,3.3574,-34.4782,58.2432,-14.221
275110,56,16.76,6977,7.47,1689944186,43.2448,-96.8902,8475.5,37.3102,112.337,-5.108,34.9,3,4701,15.1134,352.267,8074.04,3.31426,-27.375,56.8693,-19.1464
275572,465,122.12,6995,7.04,1689944192,43.2444,-96.8889,8505.87,36.8417,113.046,-5.082,34.71,3,4707,15.0601,350.727,8104.23,3.27116,-15.4195,55.5101,-19.8041
276038,432,101.61,7012,7.04,1689944198,43.244,-96.8876,8536.18,36.5987,113.151,-5.019,34.59,3,4713,15.0154,349.198,8134.35,3.2537,-9.10552,55.0424,-16.1356
276828,110,22.78,7029,7.26,1689944204,43.2436,-96.8863,8566.53,36.8203,114.101,-5.09,34.46,3,4719,14.9777,347.684,8164.27,3.25332,-4.41391,54.3408,-12.9494
277476,57,16.93,7053,7.26,1689944210,43.2432,-96.885,8596.46,37.1546,115.985,-5.013,34.29,3,4725,14.9452,346.189,8193.91,3.253,-2.73312,53.8439,-8.41859
278864,110,22.78,7070,7.26,1689944216,43.2427,-96.8838,8626.43,38.0022,115.292,-5.091,34.15,3,4731,14.9251,344.69,8223.74,3.41449,-1.60772,53.5662,-0.59924
280882,176,30.09,7087,7.26,1689944222,43.2423,-96.8824,8657.1,39.2151,115.867,-5.09,33.99,3,4737,14.9288,343.206,8253.38,3.24858,-5.46624,53.6685,10.8886
281528,224,38.29,7108,7.69,1689944228,43.2418,-96.8811,8687.59,39.8585,116.219,-5.069,33.85,3,4743,14.9253,341.728,8283,3.22305,-14.981,54.5016,15.4925
284120,294,51.51,7205,7.47,1689944234,43.2413,-96.8797,8717.47,41.3164,115.001,-4.93,33.7,3,4749,14.9114,340.255,8312.6,3.19317,-20.418,56.2262,16.7933
284538,248,42.69,7229,7.47,1689944240,43.2408,-96.8782,8747.59,42.23,114.851,-4.969,33.56,3,4755,14.8866,338.802,8341.93,3.1632,-30.4297,57.9509,13.5779
